X,Y
21.728594278648494,60.60811365900676
21.729510738100682,60.60832657301977
21.73377305934776,60.5963492030209
22.189851875219812,60.66461279846583
22.191857593407555,60.67160314282287
22.193232882754124,60.6662690660269
22.19566197541954,60.667692792050275
22.196818314957692,60.665526353143015
22.192712877925366,60.65936831452169
26.288713336476,60.74805520292427
26.284455810199965,60.75007837719498
26.282388050785578,60.75251443092486
26.28519987335855,60.741122914632996
26.28261747554333,60.75029575327294
24.001347490919088,60.94775502262423
23.994426691678825,60.950862217420514
23.996897573621343,60.95696165116067
23.999820623440137,60.95591142107879
23.98767617767852,60.95704819998794
23.995787987959456,60.94996601098543
26.323577820629097,60.962316059553196
26.295968386115902,60.96330458006582
26.31731039321269,60.959240408845176
26.315163287891004,60.96221023421207
26.314871065188463,60.964413753590044
26.761195767150497,60.978772665420436
26.773675769826067,60.9700955443518
26.76452309248344,60.97651650888804
26.766930080643068,60.9769489112367
26.766377877477087,60.98522336192266
26.772405064755382,60.97682756734966
27.231962452335253,60.976594151205596
27.221687829048438,60.98008918703375
27.229978630199764,60.97908436949728
27.224913866528265,60.97822323411171
27.231786537681753,60.97047035559629
27.22168475744919,60.981056470488284
23.03683658034969,61.36082334513549
23.040943925273243,61.3659624067747
23.0429350392545,61.36925696557527
23.036247875107403,61.36799651705377
